run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
ERR4080526	SAMEA6798456	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080526/ERR4080526_1.fastq.gz	133514384	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080526/ERR4080526_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080526/ERR4080526_1.fastq.gz	bc40b3efefec13232c59747e07174f33	2020-04-29	2020-04-29	Denmark	2020-03-18	not provided	
ERR4080527	SAMEA6798457	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080527/ERR4080527_1.fastq.gz	157351166	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080527/ERR4080527_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080527/ERR4080527_1.fastq.gz	c4eff3f35c67b2e3c9754225c11969c8	2020-04-29	2020-04-29	Denmark	2020-03-18	not provided	
ERR4080528	SAMEA6798458	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080528/ERR4080528_1.fastq.gz	153252520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080528/ERR4080528_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080528/ERR4080528_1.fastq.gz	da6b4cb1e6e5f0f7d3af933e7b331e10	2020-04-29	2020-04-29	Denmark	2020-03-18	not provided	
ERR4080529	SAMEA6798459	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080529/ERR4080529_1.fastq.gz	68157436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080529/ERR4080529_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080529/ERR4080529_1.fastq.gz	a3c7a8971032727cf522eeb27bede8d2	2020-04-29	2020-04-29	Denmark	2020-03-18	not provided	
ERR4080530	SAMEA6798460	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4080530/ERR4080530_1.fastq.gz	143702904	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080530/ERR4080530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080530/ERR4080530_1.fastq.gz	6c96d0718b64adef986ee9bf612719ba	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080531	SAMEA6798461	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4080531/ERR4080531_1.fastq.gz	106001780	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080531/ERR4080531_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080531/ERR4080531_1.fastq.gz	0a54446d8332a86d1861f2e3d9bc8fe2	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080532	SAMEA6798462	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4080532/ERR4080532_1.fastq.gz	136696624	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080532/ERR4080532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080532/ERR4080532_1.fastq.gz	70521e7baae51c4558c8a395703f00fb	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080533	SAMEA6798463	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4080533/ERR4080533_1.fastq.gz	154969370	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080533/ERR4080533_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080533/ERR4080533_1.fastq.gz	fe1187d72089e3433088aba7c8afab92	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080534	SAMEA6798464	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4080534/ERR4080534_1.fastq.gz	139114291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080534/ERR4080534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080534/ERR4080534_1.fastq.gz	d50a46b64438f9ea2d8a896c9c1b4851	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080535	SAMEA6798465	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4080535/ERR4080535_1.fastq.gz	159624230	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080535/ERR4080535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080535/ERR4080535_1.fastq.gz	253f79cb912e2e140b9e6d22cabc75fc	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080536	SAMEA6798466	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080536/ERR4080536_1.fastq.gz	153935426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080536/ERR4080536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080536/ERR4080536_1.fastq.gz	4787f1b198dddc66e8cb641f2fa20642	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080537	SAMEA6798467	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080537/ERR4080537_1.fastq.gz	141697325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080537/ERR4080537_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080537/ERR4080537_1.fastq.gz	712acdf24c83e8ab0a3dbf88f5c5d8ad	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080538	SAMEA6798468	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080538/ERR4080538_1.fastq.gz	165993679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080538/ERR4080538_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080538/ERR4080538_1.fastq.gz	5648525e1899e4fc8ab511dab398c6b9	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080539	SAMEA6798469	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080539/ERR4080539_1.fastq.gz	188512056	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080539/ERR4080539_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080539/ERR4080539_1.fastq.gz	ad674b3105931c51ce32f37df1ea53cd	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080540	SAMEA6798470	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4080540/ERR4080540_1.fastq.gz	120421944	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080540/ERR4080540_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080540/ERR4080540_1.fastq.gz	738b10b2ee00df43a19864dcea14d3f1	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080541	SAMEA6798471	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4080541/ERR4080541_1.fastq.gz	122456572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080541/ERR4080541_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080541/ERR4080541_1.fastq.gz	8261f18702b70e6fcda5118b34faf2e2	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080542	SAMEA6798472	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4080542/ERR4080542_1.fastq.gz	193067064	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080542/ERR4080542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080542/ERR4080542_1.fastq.gz	7251ac929a1ba55f8d8d3332d7348b4e	2020-04-29	2020-04-29	Denmark	2020-03-15	not provided	
ERR4080543	SAMEA6798473	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4080543/ERR4080543_1.fastq.gz	122046621	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080543/ERR4080543_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080543/ERR4080543_1.fastq.gz	1568efc2dc1daceb351245305b10d800	2020-04-29	2020-04-29	Denmark	2020-03-16	not provided	
ERR4080544	SAMEA6798474	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4080544/ERR4080544_1.fastq.gz	67492274	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080544/ERR4080544_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080544/ERR4080544_1.fastq.gz	45b36e5088733db377aafdb763b36de0	2020-04-29	2020-04-29	Denmark	2020-03-02	not provided	
ERR4080545	SAMEA6798475	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4080545/ERR4080545_1.fastq.gz	72884129	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080545/ERR4080545_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080545/ERR4080545_1.fastq.gz	808b39094ec64658b89b2753843cb1b7	2020-04-29	2020-04-29	Denmark	2020-03-03	not provided	
ERR4080546	SAMEA6798476	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080546/ERR4080546_1.fastq.gz	51746483	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080546/ERR4080546_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080546/ERR4080546_1.fastq.gz	a7b2680ee6fdb411220539cfb27137b8	2020-04-29	2020-04-29	Denmark	2020-03-02	not provided	
ERR4080547	SAMEA6798477	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080547/ERR4080547_1.fastq.gz	58305793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080547/ERR4080547_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080547/ERR4080547_1.fastq.gz	f6ed6813beeb84626b282fecaf5a17e0	2020-04-29	2020-04-29	Denmark	2020-03-03	not provided	
ERR4080548	SAMEA6798478	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080548/ERR4080548_1.fastq.gz	120210161	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080548/ERR4080548_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080548/ERR4080548_1.fastq.gz	f513dbe998bb4e6dd927443eb5496cc7	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080549	SAMEA6798479	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080549/ERR4080549_1.fastq.gz	176918291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080549/ERR4080549_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080549/ERR4080549_1.fastq.gz	adf83c90b0428f5a572ba637865ca17c	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080550	SAMEA6798480	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4080550/ERR4080550_1.fastq.gz	96169670	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080550/ERR4080550_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080550/ERR4080550_1.fastq.gz	27aa29d13c8823f7bf6314552f43be35	2020-04-29	2020-04-29	Denmark	2020-03-07	not provided	
ERR4080551	SAMEA6798481	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4080551/ERR4080551_1.fastq.gz	96137139	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080551/ERR4080551_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080551/ERR4080551_1.fastq.gz	c9340a8d65ecec2cf977ca6e23b4b349	2020-04-29	2020-04-29	Denmark	2020-03-07	not provided	
ERR4080552	SAMEA6798482	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4080552/ERR4080552_1.fastq.gz	53200556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080552/ERR4080552_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080552/ERR4080552_1.fastq.gz	9ee4c859dcb9e1931a13da26f5e0bd93	2020-04-29	2020-04-29	Denmark	2020-03-04	not provided	
ERR4080553	SAMEA6798483	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4080553/ERR4080553_1.fastq.gz	164223987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080553/ERR4080553_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080553/ERR4080553_1.fastq.gz	b0afffedf621b17f5b84e154c7abbe16	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080554	SAMEA6798484	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4080554/ERR4080554_1.fastq.gz	106458147	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080554/ERR4080554_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080554/ERR4080554_1.fastq.gz	45891509df39623b1176af4688f54329	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080555	SAMEA6798485	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4080555/ERR4080555_1.fastq.gz	299061862	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080555/ERR4080555_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080555/ERR4080555_1.fastq.gz	2185bac7c01f6c1a4d900899511824a2	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080556	SAMEA6798486	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080556/ERR4080556_1.fastq.gz	210450853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080556/ERR4080556_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080556/ERR4080556_1.fastq.gz	789a3affdf541a80872a91501b04c977	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080557	SAMEA6798487	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080557/ERR4080557_1.fastq.gz	78482152	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080557/ERR4080557_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080557/ERR4080557_1.fastq.gz	4ad1803126f0acbebff3741192f4d431	2020-04-29	2020-04-29	Denmark	2020-03-06	not provided	
ERR4080558	SAMEA6798488	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080558/ERR4080558_1.fastq.gz	55705574	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080558/ERR4080558_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080558/ERR4080558_1.fastq.gz	4539af946972e003bd36b7473b855fce	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080559	SAMEA6798489	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080559/ERR4080559_1.fastq.gz	54453415	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080559/ERR4080559_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080559/ERR4080559_1.fastq.gz	ca3bf83e65a395908a18b144a5f3310d	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080560	SAMEA6798490	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4080560/ERR4080560_1.fastq.gz	106240177	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080560/ERR4080560_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080560/ERR4080560_1.fastq.gz	1603248bf6de4463a760d32674affb3b	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080561	SAMEA6798491	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4080561/ERR4080561_1.fastq.gz	83588817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080561/ERR4080561_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080561/ERR4080561_1.fastq.gz	026af30a779c4ab51534c91364af0e7b	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080562	SAMEA6798492	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4080562/ERR4080562_1.fastq.gz	62577533	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080562/ERR4080562_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080562/ERR4080562_1.fastq.gz	7680356cc1e960a37438d875723d44ac	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080563	SAMEA6798493	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4080563/ERR4080563_1.fastq.gz	111455621	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080563/ERR4080563_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080563/ERR4080563_1.fastq.gz	e503848e97ed8bd7f0438640912fbeab	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080564	SAMEA6798494	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4080564/ERR4080564_1.fastq.gz	99850465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080564/ERR4080564_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080564/ERR4080564_1.fastq.gz	9ab69f842889cb6fb1378f1bd6338e13	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080565	SAMEA6798495	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4080565/ERR4080565_1.fastq.gz	155631146	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080565/ERR4080565_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080565/ERR4080565_1.fastq.gz	0ca36398310799f2d4aa5c31abef88c7	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080566	SAMEA6798496	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080566/ERR4080566_1.fastq.gz	91913565	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080566/ERR4080566_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080566/ERR4080566_1.fastq.gz	fc312a4cbb734c1cc7e19e1cc25f09f7	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080567	SAMEA6798497	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080567/ERR4080567_1.fastq.gz	104079664	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080567/ERR4080567_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080567/ERR4080567_1.fastq.gz	1095facc42a6797b3e9ead9b7e9bf836	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080568	SAMEA6798498	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080568/ERR4080568_1.fastq.gz	165775856	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080568/ERR4080568_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080568/ERR4080568_1.fastq.gz	4a91de29c73b0d7e344e4bf661a99629	2020-04-29	2020-04-29	Denmark	2020-03-08	not provided	
ERR4080569	SAMEA6798499	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080569/ERR4080569_1.fastq.gz	113906791	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080569/ERR4080569_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080569/ERR4080569_1.fastq.gz	58d53dd41923b698d9e4a380bbddc155	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080570	SAMEA6798500	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4080570/ERR4080570_1.fastq.gz	109108482	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080570/ERR4080570_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4080570/ERR4080570_1.fastq.gz	9fdffc59cc742aedd79b78f6a50819c6	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080571	SAMEA6798501	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4080571/ERR4080571_1.fastq.gz	128796041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080571/ERR4080571_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4080571/ERR4080571_1.fastq.gz	fae891e5234116332f31cf350ccbcd88	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080572	SAMEA6798502	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4080572/ERR4080572_1.fastq.gz	97100445	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080572/ERR4080572_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4080572/ERR4080572_1.fastq.gz	a73fede757ba618e983fadba11005a0a	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080573	SAMEA6798503	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4080573/ERR4080573_1.fastq.gz	98394737	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080573/ERR4080573_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4080573/ERR4080573_1.fastq.gz	46311be02b88125968c11a5597cd15b2	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080574	SAMEA6798504	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4080574/ERR4080574_1.fastq.gz	117283659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080574/ERR4080574_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4080574/ERR4080574_1.fastq.gz	f63e20fb1d5ef904b295d91e7df0f229	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080575	SAMEA6798505	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4080575/ERR4080575_1.fastq.gz	99864282	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080575/ERR4080575_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4080575/ERR4080575_1.fastq.gz	d91a3c09d55e0a33df0ba5398fc29215	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080576	SAMEA6798506	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4080576/ERR4080576_1.fastq.gz	117302041	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080576/ERR4080576_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4080576/ERR4080576_1.fastq.gz	4be3d07dc8c818528a60a64a17810906	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080577	SAMEA6798507	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4080577/ERR4080577_1.fastq.gz	87896263	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080577/ERR4080577_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4080577/ERR4080577_1.fastq.gz	a61737ef74d37628a46d5c45850f03ec	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080578	SAMEA6798508	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4080578/ERR4080578_1.fastq.gz	125050994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080578/ERR4080578_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4080578/ERR4080578_1.fastq.gz	88058ac291a94dd4e8ce81b04e783add	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
ERR4080579	SAMEA6798509	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4080579/ERR4080579_1.fastq.gz	145808010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080579/ERR4080579_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4080579/ERR4080579_1.fastq.gz	dae7205bb2859eb0b49f995d665ac08c	2020-04-29	2020-04-29	Denmark	2020-03-09	not provided	
