run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
SRR17054757	SAMN23287107	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/057/SRR17054757/SRR17054757_1.fastq.gz	54350122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/057/SRR17054757/SRR17054757_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/057/SRR17054757/SRR17054757_1.fastq.gz	41f05b4f7b24dece5cc5cd3ca974f046	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101997677	
SRR17054756	SAMN23287054	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/056/SRR17054756/SRR17054756_1.fastq.gz	45296630	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/056/SRR17054756/SRR17054756_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/056/SRR17054756/SRR17054756_1.fastq.gz	58283c297708b0f350200ad5ed0aa4df	2021-11-29	2021-11-29	USA: Colorado	2021-10-13	CO-CDPHE-2101974970	
SRR17054755	SAMN23287108	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/055/SRR17054755/SRR17054755_1.fastq.gz	15663986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/055/SRR17054755/SRR17054755_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/055/SRR17054755/SRR17054755_1.fastq.gz	821a512f13ac5caa0bfecc3a2f9de6a3	2021-11-29	2021-11-29	USA: Colorado	2021-10-08	CO-CDPHE-2101997969	
SRR17054754	SAMN23287109	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/054/SRR17054754/SRR17054754_1.fastq.gz	34678647	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/054/SRR17054754/SRR17054754_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/054/SRR17054754/SRR17054754_1.fastq.gz	031f7c88a89d2cb7002ceba2cd9a570e	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101975028	
SRR17054753	SAMN23287110	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/053/SRR17054753/SRR17054753_1.fastq.gz	56824234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/053/SRR17054753/SRR17054753_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/053/SRR17054753/SRR17054753_1.fastq.gz	c71d3b7b9d6bc398be937fcfc24e67ac	2021-11-29	2021-11-29	USA: Colorado	2021-10-15	CO-CDPHE-2101997859	
SRR17054752	SAMN23287111	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/052/SRR17054752/SRR17054752_1.fastq.gz	8969243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/052/SRR17054752/SRR17054752_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/052/SRR17054752/SRR17054752_1.fastq.gz	9762aacdeb314faf0ca1ed3d03cbb8ae	2021-11-29	2021-11-29	USA: Colorado	2021-10-11	CO-CDPHE-2101998178	
SRR17054751	SAMN23287112	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/051/SRR17054751/SRR17054751_1.fastq.gz	31076954	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/051/SRR17054751/SRR17054751_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/051/SRR17054751/SRR17054751_1.fastq.gz	55637acdbb4adbb720faf887133826f6	2021-11-29	2021-11-29	USA: Colorado	2021-10-05	CO-CDPHE-2101997520	
SRR17054750	SAMN23287113	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/050/SRR17054750/SRR17054750_1.fastq.gz	14971682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/050/SRR17054750/SRR17054750_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/050/SRR17054750/SRR17054750_1.fastq.gz	444832948234a107d7def354d83583c0	2021-11-29	2021-11-29	USA: Colorado	2021-10-11	CO-CDPHE-2101998165	
SRR17054749	SAMN23287114	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/049/SRR17054749/SRR17054749_1.fastq.gz	53748275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/049/SRR17054749/SRR17054749_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/049/SRR17054749/SRR17054749_1.fastq.gz	39a773c536dec17eec61f6e126021d77	2021-11-29	2021-11-29	USA: Colorado	2021-10-05	CO-CDPHE-2101997493	
SRR17054748	SAMN23287115	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/048/SRR17054748/SRR17054748_1.fastq.gz	13594346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/048/SRR17054748/SRR17054748_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/048/SRR17054748/SRR17054748_1.fastq.gz	8b177dfaa4dcf859e55480b533965339	2021-11-29	2021-11-29	USA: Colorado	2021-10-07	CO-CDPHE-2101996566	
SRR17054747	SAMN23287116	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/047/SRR17054747/SRR17054747_1.fastq.gz	20173106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/047/SRR17054747/SRR17054747_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/047/SRR17054747/SRR17054747_1.fastq.gz	802fea227a691a848fc1b509ed95b86a	2021-11-29	2021-11-29	USA: Colorado	2021-10-11	CO-CDPHE-2101998188	
SRR17054746	SAMN23287117	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/046/SRR17054746/SRR17054746_1.fastq.gz	41883055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/046/SRR17054746/SRR17054746_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/046/SRR17054746/SRR17054746_1.fastq.gz	0e0837e610c22afec48a4c85b510eeb4	2021-11-29	2021-11-29	USA: Colorado	2021-10-15	CO-CDPHE-2101997575	
SRR17054745	SAMN23287055	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/045/SRR17054745/SRR17054745_1.fastq.gz	9269342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/045/SRR17054745/SRR17054745_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/045/SRR17054745/SRR17054745_1.fastq.gz	cca2866c015e3caf4ee63dc8a24e5ce7	2021-11-29	2021-11-29	USA: Colorado	2021-10-08	CO-CDPHE-2101997925	
SRR17054744	SAMN23287048	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/044/SRR17054744/SRR17054744_1.fastq.gz	36301588	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/044/SRR17054744/SRR17054744_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/044/SRR17054744/SRR17054744_1.fastq.gz	de69bba01dbfe6b56d058f7b2e717312	2021-11-29	2021-11-29	USA: Colorado	2021-10-15	CO-CDPHE-2101997579	
SRR17054743	SAMN23287049	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/043/SRR17054743/SRR17054743_1.fastq.gz	5954807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/043/SRR17054743/SRR17054743_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/043/SRR17054743/SRR17054743_1.fastq.gz	d215c466ceea0707c69f775e1aca96e6	2021-11-29	2021-11-29	USA: Colorado	2021-10-07	CO-CDPHE-2101996653	
SRR17054742	SAMN23287058	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/042/SRR17054742/SRR17054742_1.fastq.gz	51190444	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/042/SRR17054742/SRR17054742_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/042/SRR17054742/SRR17054742_1.fastq.gz	95d89ed8e9a18a043d67d248987efb2c	2021-11-29	2021-11-29	USA: Colorado	2021-10-11	CO-CDPHE-2101998180	
SRR17054741	SAMN23287059	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/041/SRR17054741/SRR17054741_1.fastq.gz	41433985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/041/SRR17054741/SRR17054741_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/041/SRR17054741/SRR17054741_1.fastq.gz	a2470c8c7270dcd7c1c0b02d52e8a8f3	2021-11-29	2021-11-29	USA: Colorado	2021-10-06	CO-CDPHE-2101914605	
SRR17054740	SAMN23287118	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/040/SRR17054740/SRR17054740_1.fastq.gz	27974517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/040/SRR17054740/SRR17054740_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/040/SRR17054740/SRR17054740_1.fastq.gz	2717a1611577e29516028023d2835a72	2021-11-29	2021-11-29	USA: Colorado	2021-10-05	CO-CDPHE-2101997511	
SRR17054739	SAMN23287119	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/039/SRR17054739/SRR17054739_1.fastq.gz	16478697	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/039/SRR17054739/SRR17054739_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/039/SRR17054739/SRR17054739_1.fastq.gz	98ebf33f9ca83168e6a9357fceaaf277	2021-11-29	2021-11-29	USA: Colorado	2021-10-06	CO-CDPHE-2101913902	
SRR17054738	SAMN23287120	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/038/SRR17054738/SRR17054738_1.fastq.gz	55539767	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/038/SRR17054738/SRR17054738_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/038/SRR17054738/SRR17054738_1.fastq.gz	dab4db677768c5f06065f29c0af347f0	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101997758	
SRR17054737	SAMN23287121	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/037/SRR17054737/SRR17054737_1.fastq.gz	49914003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/037/SRR17054737/SRR17054737_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/037/SRR17054737/SRR17054737_1.fastq.gz	9f1945efa7085d18e59bfcb0ceb7f9d7	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101997777	
SRR17054736	SAMN23287122	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/036/SRR17054736/SRR17054736_1.fastq.gz	8031898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/036/SRR17054736/SRR17054736_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/036/SRR17054736/SRR17054736_1.fastq.gz	4a478b0b888b174d7b646bbb4effcf9a	2021-11-29	2021-11-29	USA: Colorado	2021-10-08	CO-CDPHE-2101997950	
SRR17054735	SAMN23287123	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/035/SRR17054735/SRR17054735_1.fastq.gz	51645312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/035/SRR17054735/SRR17054735_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/035/SRR17054735/SRR17054735_1.fastq.gz	fdcb79982478344a22813b0dbe9a8482	2021-11-29	2021-11-29	USA: Colorado	2021-10-04	CO-CDPHE-2101996676	
SRR17054734	SAMN23287124	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/034/SRR17054734/SRR17054734_1.fastq.gz	41939212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/034/SRR17054734/SRR17054734_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/034/SRR17054734/SRR17054734_1.fastq.gz	16a4123f9d39e7ee395efbc607b335a4	2021-11-29	2021-11-29	USA: Colorado	2021-10-15	CO-CDPHE-2101997564	
SRR17054733	SAMN23287125	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/033/SRR17054733/SRR17054733_1.fastq.gz	35519465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/033/SRR17054733/SRR17054733_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/033/SRR17054733/SRR17054733_1.fastq.gz	6d29c6941c6ed835555e94255a766ee6	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101978510	
SRR17054732	SAMN23287126	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/032/SRR17054732/SRR17054732_1.fastq.gz	29184975	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/032/SRR17054732/SRR17054732_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/032/SRR17054732/SRR17054732_1.fastq.gz	e44b10d182c23cbc3590b5bf028b4965	2021-11-29	2021-11-29	USA: Colorado	2021-10-09	CO-CDPHE-2101998202	
SRR17054731	SAMN23287127	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/031/SRR17054731/SRR17054731_1.fastq.gz	15972492	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/031/SRR17054731/SRR17054731_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/031/SRR17054731/SRR17054731_1.fastq.gz	e2ea090fb5510d12b034eb1ff3856ea0	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101997533	
SRR17054730	SAMN23287056	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/030/SRR17054730/SRR17054730_1.fastq.gz	44546864	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/030/SRR17054730/SRR17054730_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/030/SRR17054730/SRR17054730_1.fastq.gz	67e0158a7a9eeb8f41853066c73d8d9a	2021-11-29	2021-11-29	USA: Colorado	2021-10-14	CO-CDPHE-2101997785	
SRR17054729	SAMN23287057	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/029/SRR17054729/SRR17054729_1.fastq.gz	12730476	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/029/SRR17054729/SRR17054729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/029/SRR17054729/SRR17054729_1.fastq.gz	152329890e733709abf3c7500a4157af	2021-11-29	2021-11-29	USA: Colorado	2021-10-09	CO-CDPHE-2101998172	
SRR17051892	SAMN23469633	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/092/SRR17051892/SRR17051892_1.fastq.gz	12778085	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/092/SRR17051892/SRR17051892_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/092/SRR17051892/SRR17051892_1.fastq.gz	fd8118d8af58dc27a771eac946728233	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-17	CERI-KRISP-K032188	SARS-CoV-2
SRR17051891	SAMN23469634	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/091/SRR17051891/SRR17051891_1.fastq.gz	17117885	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/091/SRR17051891/SRR17051891_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/091/SRR17051891/SRR17051891_1.fastq.gz	4cd8154f7d8af407c543301556de2e2f	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-17	CERI-KRISP-K032189	SARS-CoV-2
SRR17051890	SAMN23469643	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/090/SRR17051890/SRR17051890_1.fastq.gz	18558553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/090/SRR17051890/SRR17051890_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/090/SRR17051890/SRR17051890_1.fastq.gz	d9f739ea994c5a1d934c52f6870515e2	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032201	SARS-CoV-2
SRR17051889	SAMN23469733	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/089/SRR17051889/SRR17051889_1.fastq.gz	9777380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/089/SRR17051889/SRR17051889_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/089/SRR17051889/SRR17051889_1.fastq.gz	a93119ffc916725da01610c42d228f67	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032333	SARS-CoV-2
SRR17051888	SAMN23469734	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/088/SRR17051888/SRR17051888_1.fastq.gz	8014356	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/088/SRR17051888/SRR17051888_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/088/SRR17051888/SRR17051888_1.fastq.gz	7f18a253e7d093c8509edd27531542e1	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032334	SARS-CoV-2
SRR17051887	SAMN23469735	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/087/SRR17051887/SRR17051887_1.fastq.gz	25412970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/087/SRR17051887/SRR17051887_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/087/SRR17051887/SRR17051887_1.fastq.gz	29bcfd9ea219b21289a12670b707a506	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032335	SARS-CoV-2
SRR17051886	SAMN23469736	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/086/SRR17051886/SRR17051886_1.fastq.gz	3921856	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/086/SRR17051886/SRR17051886_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/086/SRR17051886/SRR17051886_1.fastq.gz	686961f86527d9a8d476d2daaab2314d	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032336	SARS-CoV-2
SRR17051885	SAMN23469737	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/085/SRR17051885/SRR17051885_1.fastq.gz	13083095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/085/SRR17051885/SRR17051885_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/085/SRR17051885/SRR17051885_1.fastq.gz	8a35e6eb9fe57422c72bb26be15de1d2	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032337	SARS-CoV-2
SRR17051884	SAMN23469738	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/084/SRR17051884/SRR17051884_1.fastq.gz	11231446	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/084/SRR17051884/SRR17051884_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/084/SRR17051884/SRR17051884_1.fastq.gz	9a79b6bcbac87c158b300c88eff35284	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032338	SARS-CoV-2
SRR17051883	SAMN23469739	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/083/SRR17051883/SRR17051883_1.fastq.gz	12038102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/083/SRR17051883/SRR17051883_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/083/SRR17051883/SRR17051883_1.fastq.gz	2bb866ded032ed2836caa8fbf3fea113	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032339	SARS-CoV-2
SRR17051882	SAMN23469740	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/082/SRR17051882/SRR17051882_1.fastq.gz	16359474	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/082/SRR17051882/SRR17051882_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/082/SRR17051882/SRR17051882_1.fastq.gz	3c4ed274d37ef40b741f9f76c54c6c91	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032340	SARS-CoV-2
SRR17051881	SAMN23469741	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/081/SRR17051881/SRR17051881_1.fastq.gz	11782776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/081/SRR17051881/SRR17051881_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/081/SRR17051881/SRR17051881_1.fastq.gz	6006abe558e4281f845d62d3091d2e87	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032341	SARS-CoV-2
SRR17051880	SAMN23469742	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/080/SRR17051880/SRR17051880_1.fastq.gz	22575419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/080/SRR17051880/SRR17051880_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/080/SRR17051880/SRR17051880_1.fastq.gz	cade378247e379d20155b7b338bd5951	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032342	SARS-CoV-2
SRR17051879	SAMN23469644	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/079/SRR17051879/SRR17051879_1.fastq.gz	13855524	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/079/SRR17051879/SRR17051879_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/079/SRR17051879/SRR17051879_1.fastq.gz	ea6384d9e5e55bf255f95ce5f1d5fd65	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032202	SARS-CoV-2
SRR17051878	SAMN23469743	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/078/SRR17051878/SRR17051878_1.fastq.gz	13919940	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/078/SRR17051878/SRR17051878_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/078/SRR17051878/SRR17051878_1.fastq.gz	bc182f5a100e3687dc147aa3eb668e89	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032343	SARS-CoV-2
SRR17051877	SAMN23469744	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/077/SRR17051877/SRR17051877_1.fastq.gz	14487872	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/077/SRR17051877/SRR17051877_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/077/SRR17051877/SRR17051877_1.fastq.gz	527a76c084c242af45b7385031faeb1c	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032344	SARS-CoV-2
SRR17051876	SAMN23469745	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/076/SRR17051876/SRR17051876_1.fastq.gz	5545688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/076/SRR17051876/SRR17051876_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/076/SRR17051876/SRR17051876_1.fastq.gz	2b8cbc494e59f4b3480cdc2744f34765	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032345	SARS-CoV-2
SRR17051875	SAMN23469746	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/075/SRR17051875/SRR17051875_1.fastq.gz	33224413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/075/SRR17051875/SRR17051875_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/075/SRR17051875/SRR17051875_1.fastq.gz	801e57db3d1b7bfa8e14296486572f4b	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032346	SARS-CoV-2
SRR17051874	SAMN23469747	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/074/SRR17051874/SRR17051874_1.fastq.gz	6568531	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/074/SRR17051874/SRR17051874_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/074/SRR17051874/SRR17051874_1.fastq.gz	329b71f90771f6c449c9992437db943e	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032347	SARS-CoV-2
SRR17051873	SAMN23469748	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/073/SRR17051873/SRR17051873_1.fastq.gz	5131732	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/073/SRR17051873/SRR17051873_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/073/SRR17051873/SRR17051873_1.fastq.gz	6f4cd5b977772b7ba6c47b32562b6f85	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032348	SARS-CoV-2
SRR17051872	SAMN23469749	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/072/SRR17051872/SRR17051872_1.fastq.gz	10128303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/072/SRR17051872/SRR17051872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/072/SRR17051872/SRR17051872_1.fastq.gz	e495759bd0f094b203f1a9c616960186	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032349	SARS-CoV-2
SRR17051871	SAMN23469750	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR170/071/SRR17051871/SRR17051871_1.fastq.gz	10284695	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/071/SRR17051871/SRR17051871_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR170/071/SRR17051871/SRR17051871_1.fastq.gz	efc6d073c1f7a3114bf0625c10d7c976	2021-11-28	2021-11-28	South Africa: Gauteng	2021-11-16	CERI-KRISP-K032351	SARS-CoV-2
